lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,created_at
18312,FY2022Q2,Wine,Argentina Wine,Argentina Sparkling Wine,9965,576,2025-06-17T02:36:14Z
18317,FY2022Q2,Wine,Argentina Wine,Argentina White Wine,384493,28849,2025-06-17T02:36:14Z
18322,FY2022Q2,Wine,Australia Wine,Australia Fruit and Dessert Wine,240,6,2025-06-17T02:36:14Z
18327,FY2022Q2,Wine,Australia Wine,Australia Red Wine,6520751,454549,2025-06-17T02:36:14Z
18332,FY2022Q2,Wine,Australia Wine,Australia Rose Wine,331622,26638,2025-06-17T02:36:14Z
18337,FY2022Q2,Wine,Australia Wine,Australia Sparkling Wine,860497,63240,2025-06-17T02:36:14Z
18342,FY2022Q2,Wine,Australia Wine,Australia White Wine,4400355,411630,2025-06-17T02:36:14Z
18347,FY2022Q2,Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
18352,FY2022Q2,Wine,Austria Wine,Austria Red Wine,47090,1359,2025-06-17T02:36:14Z
18357,FY2022Q2,Wine,Austria Wine,Austria Rose Wine,2424,72,2025-06-17T02:36:14Z
18362,FY2022Q2,Wine,Austria Wine,Austria Sparkling Wine,8033,288,2025-06-17T02:36:14Z
18367,FY2022Q2,Wine,Austria Wine,Austria White Wine,78030,2434,2025-06-17T02:36:14Z
18372,FY2022Q2,Wine,Bulgaria Wine,Bulgaria Red Wine,2128,108,2025-06-17T02:36:14Z
18377,FY2022Q2,Wine,Bulgaria Wine,Bulgaria Rose Wine,0,0,2025-06-17T02:36:14Z
18382,FY2022Q2,Wine,Bulgaria Wine,Bulgaria White Wine,7177,189,2025-06-17T02:36:14Z
18387,FY2022Q2,Wine,Canada - BC,Canada - BC Dessert Wine,429019,9607,2025-06-17T02:36:14Z
18392,FY2022Q2,Wine,Canada - BC,Canada - BC Fruit Wine,1766521,82835,2025-06-17T02:36:14Z
18397,FY2022Q2,Wine,Canada - BC,Canada - BC Ice Wine,658308,6496,2025-06-17T02:36:14Z
18402,FY2022Q2,Wine,Canada - BC,Canada - BC Red Wine,75504331,4623832,2025-06-17T02:36:14Z
18407,FY2022Q2,Wine,Canada - BC,Canada - BC Rose Wine,13065924,762315,2025-06-17T02:36:14Z
18412,FY2022Q2,Wine,Canada - BC,Canada - BC Sparkling Wine,6194220,247637,2025-06-17T02:36:14Z
18417,FY2022Q2,Wine,Canada - BC,Canada - BC White Wine,69630058,5510064,2025-06-17T02:36:14Z
18422,FY2022Q2,Wine,Canada - Other,Canada - Other Dessert Wine,11292,94,2025-06-17T02:36:14Z
18427,FY2022Q2,Wine,Canada - Other,Canada - Other Fruit Wine,1982,296,2025-06-17T02:36:14Z
18432,FY2022Q2,Wine,Canada - Other,Canada - Other Ice Wine,102963,1277,2025-06-17T02:36:14Z
18437,FY2022Q2,Wine,Canada - Other,Canada - Other Red Wine,119043,12030,2025-06-17T02:36:14Z
18442,FY2022Q2,Wine,Canada - Other,Canada - Other Rose Wine,76424,11128,2025-06-17T02:36:14Z
18447,FY2022Q2,Wine,Canada - Other,Canada - Other Sparkling Wine,454897,65362,2025-06-17T02:36:14Z
18452,FY2022Q2,Wine,Canada - Other,Canada - Other White Wine,442267,50435,2025-06-17T02:36:14Z
18457,FY2022Q2,Wine,Chile Wine,Chile Fruit and Dessert Wine,798,22,2025-06-17T02:36:14Z
18462,FY2022Q2,Wine,Chile Wine,Chile Red Wine,5986662,580612,2025-06-17T02:36:14Z
18467,FY2022Q2,Wine,Chile Wine,Chile Rose Wine,643414,78449,2025-06-17T02:36:14Z
18472,FY2022Q2,Wine,Chile Wine,Chile Sparkling Wine,90287,5287,2025-06-17T02:36:14Z
18477,FY2022Q2,Wine,Chile Wine,Chile White Wine,3324292,353898,2025-06-17T02:36:14Z
18482,FY2022Q2,Wine,China Wine,China Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
18487,FY2022Q2,Wine,China Wine,China Red Wine,0,0,2025-06-17T02:36:14Z
18492,FY2022Q2,Wine,China Wine,China White Wine,0,0,2025-06-17T02:36:14Z
18497,FY2022Q2,Wine,Fortified Wine,Other Fortified Domestic Wine,1164383,69789,2025-06-17T02:36:14Z
18502,FY2022Q2,Wine,Fortified Wine,Other Fortified Import Wine,372745,21656,2025-06-17T02:36:14Z
18507,FY2022Q2,Wine,Fortified Wine,Port Wine,555361,16912,2025-06-17T02:36:14Z
18512,FY2022Q2,Wine,Fortified Wine,Sherry Wine,260836,12981,2025-06-17T02:36:14Z
18517,FY2022Q2,Wine,Fortified Wine,Vermouth Wine,715148,55682,2025-06-17T02:36:14Z
18522,FY2022Q2,Wine,France Wine,France Champagne Wine,6030878,65316,2025-06-17T02:36:14Z
18527,FY2022Q2,Wine,France Wine,France Fruit and Dessert Wine,57693,292,2025-06-17T02:36:14Z
18532,FY2022Q2,Wine,France Wine,France Red Wine,14822411,401344,2025-06-17T02:36:14Z
18537,FY2022Q2,Wine,France Wine,France Rose Wine,4865339,283766,2025-06-17T02:36:14Z
18542,FY2022Q2,Wine,France Wine,France Sparkling Wine,931803,49003,2025-06-17T02:36:14Z
18547,FY2022Q2,Wine,France Wine,France White Wine,5407390,199502,2025-06-17T02:36:14Z
18552,FY2022Q2,Wine,Georgia Wine,Georgia Red Wine,45564,2502,2025-06-17T02:36:14Z
18557,FY2022Q2,Wine,Georgia Wine,Georgia White Wine,0,0,2025-06-17T02:36:14Z
18562,FY2022Q2,Wine,Germany Wine,Germany Fruit and Dessert Wine,3198,2,2025-06-17T02:36:14Z
18567,FY2022Q2,Wine,Germany Wine,Germany Red Wine,41544,1673,2025-06-17T02:36:14Z
18572,FY2022Q2,Wine,Germany Wine,Germany Rose Wine,10108,531,2025-06-17T02:36:14Z
18577,FY2022Q2,Wine,Germany Wine,Germany Sparkling Wine,786901,48172,2025-06-17T02:36:14Z
18582,FY2022Q2,Wine,Germany Wine,Germany White Wine,1063640,67634,2025-06-17T02:36:14Z
18587,FY2022Q2,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
18592,FY2022Q2,Wine,Greece Wine,Greece Red Wine,84334,5904,2025-06-17T02:36:14Z
18597,FY2022Q2,Wine,Greece Wine,Greece Rose Wine,0,0,2025-06-17T02:36:14Z
18602,FY2022Q2,Wine,Greece Wine,Greece Sparkling Wine,0,0,2025-06-17T02:36:14Z
18607,FY2022Q2,Wine,Greece Wine,Greece White Wine,92244,7136,2025-06-17T02:36:14Z
18612,FY2022Q2,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,19408,398,2025-06-17T02:36:14Z
18617,FY2022Q2,Wine,Hungary Wine,Hungary Red Wine,21227,1485,2025-06-17T02:36:14Z
18622,FY2022Q2,Wine,Hungary Wine,Hungary Rose Wine,251,18,2025-06-17T02:36:14Z
18627,FY2022Q2,Wine,Hungary Wine,Hungary Sparkling Wine,115879,8955,2025-06-17T02:36:14Z
18632,FY2022Q2,Wine,Hungary Wine,Hungary White Wine,129691,12086,2025-06-17T02:36:14Z
18637,FY2022Q2,Wine,Israel Wine,Israel Red Wine,31828,1484,2025-06-17T02:36:14Z
18642,FY2022Q2,Wine,Israel Wine,Israel Rose Wine,4299,243,2025-06-17T02:36:14Z
18647,FY2022Q2,Wine,Israel Wine,Israel White Wine,14922,720,2025-06-17T02:36:14Z
18652,FY2022Q2,Wine,Italy Wine,Italy Fruit and Dessert Wine,13758,144,2025-06-17T02:36:14Z
18657,FY2022Q2,Wine,Italy Wine,Italy Red Wine,11891142,535404,2025-06-17T02:36:14Z
18662,FY2022Q2,Wine,Italy Wine,Italy Rose Wine,316482,17199,2025-06-17T02:36:14Z
18667,FY2022Q2,Wine,Italy Wine,Italy Sparkling Wine,2793428,158422,2025-06-17T02:36:14Z
18672,FY2022Q2,Wine,Italy Wine,Italy White Wine,5249166,365696,2025-06-17T02:36:14Z
18677,FY2022Q2,Wine,Italy Wine,Prosecco Wine,5993480,308703,2025-06-17T02:36:14Z
18682,FY2022Q2,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
18687,FY2022Q2,Wine,New Zealand Wine,New Zealand Red Wine,708334,31524,2025-06-17T02:36:14Z
18692,FY2022Q2,Wine,New Zealand Wine,New Zealand Rose Wine,484922,28829,2025-06-17T02:36:14Z
18697,FY2022Q2,Wine,New Zealand Wine,New Zealand Sparkling Wine,64757,3087,2025-06-17T02:36:14Z
18702,FY2022Q2,Wine,New Zealand Wine,New Zealand White Wine,10369043,577080,2025-06-17T02:36:14Z
18707,FY2022Q2,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,414923,22176,2025-06-17T02:36:14Z
18712,FY2022Q2,Wine,Other Country Wine,Other Country Red Wine,171442,9521,2025-06-17T02:36:14Z
18717,FY2022Q2,Wine,Other Country Wine,Other Country Rose Wine,7374,332,2025-06-17T02:36:14Z
18722,FY2022Q2,Wine,Other Country Wine,Other Country Sparkling Wine,16460,450,2025-06-17T02:36:14Z
18727,FY2022Q2,Wine,Other Country Wine,Other Country White Wine,36140,1532,2025-06-17T02:36:14Z
18732,FY2022Q2,Wine,Other Style Wine,Aperitif And Flavoured Wine,117061,6121,2025-06-17T02:36:14Z
18737,FY2022Q2,Wine,Other Style Wine,Mead,183622,8019,2025-06-17T02:36:14Z
18742,FY2022Q2,Wine,Other Style Wine,Rice Wine,56143,4688,2025-06-17T02:36:14Z
18747,FY2022Q2,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,5215,94,2025-06-17T02:36:14Z
18752,FY2022Q2,Wine,Portugal Wine,Portugal Red Wine,1043797,87169,2025-06-17T02:36:14Z
18757,FY2022Q2,Wine,Portugal Wine,Portugal Rose Wine,256632,28306,2025-06-17T02:36:14Z
18762,FY2022Q2,Wine,Portugal Wine,Portugal Sparkling Wine,12580,538,2025-06-17T02:36:14Z
18767,FY2022Q2,Wine,Portugal Wine,Portugal White Wine,646541,52847,2025-06-17T02:36:14Z
18772,FY2022Q2,Wine,Sake,Japan Sake,1867091,55000,2025-06-17T02:36:14Z
18777,FY2022Q2,Wine,Sake,Other Country Sake,77640,4121,2025-06-17T02:36:14Z
18782,FY2022Q2,Wine,Sake,USA Sake,645349,70970,2025-06-17T02:36:14Z
18787,FY2022Q2,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
18792,FY2022Q2,Wine,South Africa Wine,South Africa Red Wine,1024488,74742,2025-06-17T02:36:14Z
18797,FY2022Q2,Wine,South Africa Wine,South Africa Rose Wine,110806,10252,2025-06-17T02:36:14Z
18802,FY2022Q2,Wine,South Africa Wine,South Africa Sparkling Wine,6074,274,2025-06-17T02:36:14Z
18807,FY2022Q2,Wine,South Africa Wine,South Africa White Wine,1004152,90180,2025-06-17T02:36:14Z
18812,FY2022Q2,Wine,Spain Wine,Spain Fruit and Dessert Wine,17543,763,2025-06-17T02:36:14Z
18817,FY2022Q2,Wine,Spain Wine,Spain Red Wine,4258980,369328,2025-06-17T02:36:14Z
18822,FY2022Q2,Wine,Spain Wine,Spain Rose Wine,366353,49795,2025-06-17T02:36:14Z
18827,FY2022Q2,Wine,Spain Wine,Spain Sparkling Wine,1302722,80191,2025-06-17T02:36:14Z
18832,FY2022Q2,Wine,Spain Wine,Spain White Wine,756843,81991,2025-06-17T02:36:14Z
18837,FY2022Q2,Wine,USA Wine,USA Fruit and Dessert Wine,812,36,2025-06-17T02:36:14Z
18842,FY2022Q2,Wine,USA Wine,USA Red Wine,24564766,1112988,2025-06-17T02:36:14Z
18847,FY2022Q2,Wine,USA Wine,USA Rose Wine,1656855,137256,2025-06-17T02:36:14Z
18852,FY2022Q2,Wine,USA Wine,USA Sparkling Wine,316176,12631,2025-06-17T02:36:14Z
18857,FY2022Q2,Wine,USA Wine,USA White Wine,6636152,402900,2025-06-17T02:36:14Z
18862,FY2022Q3,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,108601191,30901589,2025-06-17T02:36:14Z
18863,FY2022Q4,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,99934832,27945744,2025-06-17T02:36:14Z
18867,FY2022Q3,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,34252795,6794101,2025-06-17T02:36:14Z
18868,FY2022Q4,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,32146798,6498529,2025-06-17T02:36:14Z
18872,FY2022Q3,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,44270736,11741194,2025-06-17T02:36:14Z
18873,FY2022Q4,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,39928382,10555768,2025-06-17T02:36:14Z
18877,FY2022Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,32640414,7600128,2025-06-17T02:36:14Z
18878,FY2022Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,29080148,6678444,2025-06-17T02:36:14Z
18882,FY2022Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,152018,21985,2025-06-17T02:36:14Z
18883,FY2022Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,100512,13202,2025-06-17T02:36:14Z
18887,FY2022Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,617698,174793,2025-06-17T02:36:14Z
18888,FY2022Q4,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,586235,165147,2025-06-17T02:36:14Z
18892,FY2022Q3,Beer,Import Beer,Asia And South Pacific Beer,1463254,270570,2025-06-17T02:36:14Z
18893,FY2022Q4,Beer,Import Beer,Asia And South Pacific Beer,1408959,249099,2025-06-17T02:36:14Z
18897,FY2022Q3,Beer,Import Beer,Europe Beer,18990913,4256299,2025-06-17T02:36:14Z
18898,FY2022Q4,Beer,Import Beer,Europe Beer,18447511,3941417,2025-06-17T02:36:14Z
18902,FY2022Q3,Beer,Import Beer,Mexico And Caribbean Beer,1892636,363156,2025-06-17T02:36:14Z
18903,FY2022Q4,Beer,Import Beer,Mexico And Caribbean Beer,2131294,388696,2025-06-17T02:36:14Z
18907,FY2022Q3,Beer,Import Beer,Other Country Beer,83450,20933,2025-06-17T02:36:14Z
18908,FY2022Q4,Beer,Import Beer,Other Country Beer,38683,8878,2025-06-17T02:36:14Z
18912,FY2022Q3,Beer,Import Beer,USA Beer,1417354,292809,2025-06-17T02:36:14Z
18913,FY2022Q4,Beer,Import Beer,USA Beer,1381088,301161,2025-06-17T02:36:14Z
18917,FY2022Q3,Refreshment Beverages,Cider,Domestic Cider,13887180,2912757,2025-06-17T02:36:14Z
18918,FY2022Q4,Refreshment Beverages,Cider,Domestic Cider,13126457,2760452,2025-06-17T02:36:14Z
18922,FY2022Q3,Refreshment Beverages,Cider,Import Cider,2630838,569902,2025-06-17T02:36:14Z
18923,FY2022Q4,Refreshment Beverages,Cider,Import Cider,2523142,509870,2025-06-17T02:36:14Z
18927,FY2022Q3,Refreshment Beverages,Coolers,Malt-Based Coolers,171097,32201,2025-06-17T02:36:14Z
18928,FY2022Q4,Refreshment Beverages,Coolers,Malt-Based Coolers,198025,37271,2025-06-17T02:36:14Z
18932,FY2022Q3,Refreshment Beverages,Coolers,Spirit Coolers,62826744,13316394,2025-06-17T02:36:14Z
18933,FY2022Q4,Refreshment Beverages,Coolers,Spirit Coolers,59808761,12250645,2025-06-17T02:36:14Z
18937,FY2022Q3,Refreshment Beverages,Coolers,Wine/Fruit Coolers,1310117,188952,2025-06-17T02:36:14Z
18938,FY2022Q4,Refreshment Beverages,Coolers,Wine/Fruit Coolers,1439983,212984,2025-06-17T02:36:14Z
18942,FY2022Q3,Spirits,Asian Spirits,China Spirits,2245161,22233,2025-06-17T02:36:14Z
18943,FY2022Q4,Spirits,Asian Spirits,China Spirits,1413830,19890,2025-06-17T02:36:14Z
18947,FY2022Q3,Spirits,Asian Spirits,Korea Spirits,1253054,72988,2025-06-17T02:36:14Z
18948,FY2022Q4,Spirits,Asian Spirits,Korea Spirits,1133764,64477,2025-06-17T02:36:14Z
18952,FY2022Q3,Spirits,Asian Spirits,Other Country Asian Spirits,193085,4555,2025-06-17T02:36:14Z
18953,FY2022Q4,Spirits,Asian Spirits,Other Country Asian Spirits,189455,3932,2025-06-17T02:36:14Z
18957,FY2022Q3,Spirits,Gin,Dry Gin,14967132,474339,2025-06-17T02:36:14Z
18958,FY2022Q4,Spirits,Gin,Dry Gin,10522054,339078,2025-06-17T02:36:14Z
18962,FY2022Q3,Spirits,Gin,Flavoured Gin,1403914,37742,2025-06-17T02:36:14Z
18963,FY2022Q4,Spirits,Gin,Flavoured Gin,1036194,29038,2025-06-17T02:36:14Z
18967,FY2022Q3,Spirits,Gin,Other Gin,871112,15653,2025-06-17T02:36:14Z
18968,FY2022Q4,Spirits,Gin,Other Gin,463809,9302,2025-06-17T02:36:14Z
18972,FY2022Q3,Spirits,Grape and Fruit Brandy,Armagnac,137728,1252,2025-06-17T02:36:14Z
18973,FY2022Q4,Spirits,Grape and Fruit Brandy,Armagnac,129028,922,2025-06-17T02:36:14Z
18977,FY2022Q3,Spirits,Grape and Fruit Brandy,Brandy,3562060,130196,2025-06-17T02:36:14Z
18978,FY2022Q4,Spirits,Grape and Fruit Brandy,Brandy,2366959,87359,2025-06-17T02:36:14Z
18982,FY2022Q3,Spirits,Grape and Fruit Brandy,Cognac,4141475,36259,2025-06-17T02:36:14Z
18983,FY2022Q4,Spirits,Grape and Fruit Brandy,Cognac,2482239,20971,2025-06-17T02:36:14Z
18987,FY2022Q3,Spirits,Grape and Fruit Brandy,Eau de Vie,389236,8316,2025-06-17T02:36:14Z
18988,FY2022Q4,Spirits,Grape and Fruit Brandy,Eau de Vie,195848,3739,2025-06-17T02:36:14Z
18992,FY2022Q3,Spirits,Grape and Fruit Brandy,Grappa And Marc,115306,2114,2025-06-17T02:36:14Z
18993,FY2022Q4,Spirits,Grape and Fruit Brandy,Grappa And Marc,71416,1447,2025-06-17T02:36:14Z
18997,FY2022Q3,Spirits,Grape and Fruit Brandy,Pisco,114248,3118,2025-06-17T02:36:14Z
18998,FY2022Q4,Spirits,Grape and Fruit Brandy,Pisco,101091,2600,2025-06-17T02:36:14Z
19002,FY2022Q3,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,9846588,351212,2025-06-17T02:36:14Z
19003,FY2022Q4,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,7633286,268121,2025-06-17T02:36:14Z
19007,FY2022Q3,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,3368811,136135,2025-06-17T02:36:14Z
19008,FY2022Q4,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,1448185,56191,2025-06-17T02:36:14Z
19012,FY2022Q3,Spirits,Liqueurs,Cream/Dairy Liqueurs,24909585,966719,2025-06-17T02:36:14Z
19013,FY2022Q4,Spirits,Liqueurs,Cream/Dairy Liqueurs,6608879,255162,2025-06-17T02:36:14Z
19017,FY2022Q3,Spirits,Liqueurs,Fruit Liqueurs,5964190,177126,2025-06-17T02:36:14Z
19018,FY2022Q4,Spirits,Liqueurs,Fruit Liqueurs,4609799,158940,2025-06-17T02:36:14Z
19022,FY2022Q3,Spirits,Liqueurs,Nut Liqueurs,2036704,77337,2025-06-17T02:36:14Z
19023,FY2022Q4,Spirits,Liqueurs,Nut Liqueurs,1236941,46218,2025-06-17T02:36:14Z
19027,FY2022Q3,Spirits,Liqueurs,Other Liqueurs,1249729,40248,2025-06-17T02:36:14Z
19028,FY2022Q4,Spirits,Liqueurs,Other Liqueurs,875993,26804,2025-06-17T02:36:14Z
19032,FY2022Q3,Spirits,Liqueurs,Whiskey Liqueurs,2173413,67860,2025-06-17T02:36:14Z
19033,FY2022Q4,Spirits,Liqueurs,Whiskey Liqueurs,1382822,43977,2025-06-17T02:36:14Z
19037,FY2022Q3,Spirits,Other Spirits,Cachaca,20515,446,2025-06-17T02:36:14Z
19038,FY2022Q4,Spirits,Other Spirits,Cachaca,14264,277,2025-06-17T02:36:14Z
19042,FY2022Q3,Spirits,Other Spirits,Flavoured Spirits,214065,4502,2025-06-17T02:36:14Z
19043,FY2022Q4,Spirits,Other Spirits,Flavoured Spirits,86358,1763,2025-06-17T02:36:14Z
19047,FY2022Q3,Spirits,Other Spirits,Miscellaneous/Other Spirits,441023,7792,2025-06-17T02:36:14Z
19048,FY2022Q4,Spirits,Other Spirits,Miscellaneous/Other Spirits,259938,5245,2025-06-17T02:36:14Z
19052,FY2022Q3,Spirits,Other Spirits,Moonshine Spirits,424527,9502,2025-06-17T02:36:14Z
19053,FY2022Q4,Spirits,Other Spirits,Moonshine Spirits,269458,6081,2025-06-17T02:36:14Z
19057,FY2022Q3,Spirits,Other Spirits,Ready to Mix Cocktails,376071,18154,2025-06-17T02:36:14Z
19058,FY2022Q4,Spirits,Other Spirits,Ready to Mix Cocktails,421451,20852,2025-06-17T02:36:14Z
19062,FY2022Q3,Spirits,Other Spirits,Ready to Serve Cocktails,1612998,72492,2025-06-17T02:36:14Z
19063,FY2022Q4,Spirits,Other Spirits,Ready to Serve Cocktails,1136203,54991,2025-06-17T02:36:14Z
19067,FY2022Q3,Spirits,Other Spirits,Schnapps and Akvavit,92818,2299,2025-06-17T02:36:14Z
19068,FY2022Q4,Spirits,Other Spirits,Schnapps and Akvavit,47108,1051,2025-06-17T02:36:14Z
19072,FY2022Q3,Spirits,Rum,Amber Rum,9163781,298581,2025-06-17T02:36:14Z
19073,FY2022Q4,Spirits,Rum,Amber Rum,5312524,176989,2025-06-17T02:36:14Z
19077,FY2022Q3,Spirits,Rum,Dark Rum,4152566,141798,2025-06-17T02:36:14Z
19078,FY2022Q4,Spirits,Rum,Dark Rum,2800161,97513,2025-06-17T02:36:14Z
19082,FY2022Q3,Spirits,Rum,Flavoured Rum,651727,22436,2025-06-17T02:36:14Z
19083,FY2022Q4,Spirits,Rum,Flavoured Rum,670218,23276,2025-06-17T02:36:14Z
19087,FY2022Q3,Spirits,Rum,Spiced Rum,13088524,464034,2025-06-17T02:36:14Z
19088,FY2022Q4,Spirits,Rum,Spiced Rum,6163519,213085,2025-06-17T02:36:14Z
19092,FY2022Q3,Spirits,Rum,White Rum,7348025,311819,2025-06-17T02:36:14Z
19093,FY2022Q4,Spirits,Rum,White Rum,5585375,236902,2025-06-17T02:36:14Z
19097,FY2022Q3,Spirits,Tequila,Blanco/Silver Tequila,6794307,137627,2025-06-17T02:36:14Z
19098,FY2022Q4,Spirits,Tequila,Blanco/Silver Tequila,5512358,110553,2025-06-17T02:36:14Z
19102,FY2022Q3,Spirits,Tequila,Flavoured Tequila,337738,8417,2025-06-17T02:36:14Z
19103,FY2022Q4,Spirits,Tequila,Flavoured Tequila,304786,7600,2025-06-17T02:36:14Z
19107,FY2022Q3,Spirits,Tequila,Gold Tequila,10558441,195835,2025-06-17T02:36:14Z
19108,FY2022Q4,Spirits,Tequila,Gold Tequila,8884822,170829,2025-06-17T02:36:14Z
19112,FY2022Q3,Spirits,Tequila,Mezcal,867013,12647,2025-06-17T02:36:14Z
19113,FY2022Q4,Spirits,Tequila,Mezcal,821324,12512,2025-06-17T02:36:14Z
19117,FY2022Q3,Spirits,Vodka,Flavoured Vodka,6400245,214758,2025-06-17T02:36:14Z
19118,FY2022Q4,Spirits,Vodka,Flavoured Vodka,4098357,142229,2025-06-17T02:36:14Z
19122,FY2022Q3,Spirits,Vodka,Straight Vodka,59649023,2330576,2025-06-17T02:36:14Z
19123,FY2022Q4,Spirits,Vodka,Straight Vodka,46986007,1865649,2025-06-17T02:36:14Z
19127,FY2022Q3,Spirits,Whisky,American Whiskey,3507481,86156,2025-06-17T02:36:14Z
19128,FY2022Q4,Spirits,Whisky,American Whiskey,2388347,60844,2025-06-17T02:36:14Z
19132,FY2022Q3,Spirits,Whisky,Blended Malt Scotch Whisky,386557,5625,2025-06-17T02:36:14Z
19133,FY2022Q4,Spirits,Whisky,Blended Malt Scotch Whisky,209684,3326,2025-06-17T02:36:14Z
19137,FY2022Q3,Spirits,Whisky,Blended Scotch Whisky,10700086,304916,2025-06-17T02:36:14Z
19138,FY2022Q4,Spirits,Whisky,Blended Scotch Whisky,7205015,224656,2025-06-17T02:36:14Z
19142,FY2022Q3,Spirits,Whisky,Bourbon Whiskey,7636756,172400,2025-06-17T02:36:14Z
19143,FY2022Q4,Spirits,Whisky,Bourbon Whiskey,5370282,124815,2025-06-17T02:36:14Z
19147,FY2022Q3,Spirits,Whisky,Canadian Whisky,36357353,1363049,2025-06-17T02:36:14Z
19148,FY2022Q4,Spirits,Whisky,Canadian Whisky,24457048,927931,2025-06-17T02:36:14Z
19152,FY2022Q3,Spirits,Whisky,Flavoured Whisky,549273,14420,2025-06-17T02:36:14Z
19153,FY2022Q4,Spirits,Whisky,Flavoured Whisky,280514,7536,2025-06-17T02:36:14Z
19157,FY2022Q3,Spirits,Whisky,Irish Whiskey,7256211,187885,2025-06-17T02:36:14Z
19158,FY2022Q4,Spirits,Whisky,Irish Whiskey,5802216,153243,2025-06-17T02:36:14Z
19162,FY2022Q3,Spirits,Whisky,Other Country Whisky,2252362,25893,2025-06-17T02:36:14Z
19163,FY2022Q4,Spirits,Whisky,Other Country Whisky,1105928,13078,2025-06-17T02:36:14Z
19167,FY2022Q3,Spirits,Whisky,Single Malt Scotch Whisky,20948181,232675,2025-06-17T02:36:14Z
19168,FY2022Q4,Spirits,Whisky,Single Malt Scotch Whisky,10143243,113417,2025-06-17T02:36:14Z
19172,FY2022Q3,Wine,Argentina Wine,Argentina Red Wine,9286295,661493,2025-06-17T02:36:14Z
19173,FY2022Q4,Wine,Argentina Wine,Argentina Red Wine,6780678,472341,2025-06-17T02:36:14Z
19177,FY2022Q3,Wine,Argentina Wine,Argentina Rose Wine,66077,5204,2025-06-17T02:36:14Z
19178,FY2022Q4,Wine,Argentina Wine,Argentina Rose Wine,64935,5080,2025-06-17T02:36:14Z
19182,FY2022Q3,Wine,Argentina Wine,Argentina Sparkling Wine,8867,576,2025-06-17T02:36:14Z
19183,FY2022Q4,Wine,Argentina Wine,Argentina Sparkling Wine,9131,576,2025-06-17T02:36:14Z
19187,FY2022Q3,Wine,Argentina Wine,Argentina White Wine,327601,25045,2025-06-17T02:36:14Z
19188,FY2022Q4,Wine,Argentina Wine,Argentina White Wine,393450,34098,2025-06-17T02:36:14Z
19192,FY2022Q3,Wine,Australia Wine,Australia Fruit and Dessert Wine,408,12,2025-06-17T02:36:14Z
19193,FY2022Q4,Wine,Australia Wine,Australia Fruit and Dessert Wine,240,6,2025-06-17T02:36:14Z
19197,FY2022Q3,Wine,Australia Wine,Australia Red Wine,9244534,646423,2025-06-17T02:36:14Z
19198,FY2022Q4,Wine,Australia Wine,Australia Red Wine,6715162,451533,2025-06-17T02:36:14Z
19202,FY2022Q3,Wine,Australia Wine,Australia Rose Wine,315682,28590,2025-06-17T02:36:14Z
19203,FY2022Q4,Wine,Australia Wine,Australia Rose Wine,288431,23654,2025-06-17T02:36:14Z
19207,FY2022Q3,Wine,Australia Wine,Australia Sparkling Wine,867986,68796,2025-06-17T02:36:14Z
19208,FY2022Q4,Wine,Australia Wine,Australia Sparkling Wine,696461,50156,2025-06-17T02:36:14Z
19212,FY2022Q3,Wine,Australia Wine,Australia White Wine,4458833,420934,2025-06-17T02:36:14Z
19213,FY2022Q4,Wine,Australia Wine,Australia White Wine,3676021,331980,2025-06-17T02:36:14Z
19217,FY2022Q3,Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
19218,FY2022Q4,Wine,Austria Wine,Austria Fruit and Dessert Wine,0,0,2025-06-17T02:36:14Z
19222,FY2022Q3,Wine,Austria Wine,Austria Red Wine,42435,1300,2025-06-17T02:36:14Z
