lmr_id,fy_qtr,cat_type,category,subcategory,netsales,litres,fyr,qtr,end_qtr,end_qtr_dt,cyr,season,cqtr,cyr_qtr,cyr_num
25697,FY2024Q2,Wine,South Africa Wine,South Africa Red Wine,829879,57190,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25702,FY2024Q2,Wine,South Africa Wine,South Africa Rose Wine,125753,10216,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25707,FY2024Q2,Wine,South Africa Wine,South Africa Sparkling Wine,2998,133,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25712,FY2024Q2,Wine,South Africa Wine,South Africa White Wine,1158240,89612,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25717,FY2024Q2,Wine,Spain Wine,Spain Fruit and Dessert Wine,14192,417,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25722,FY2024Q2,Wine,Spain Wine,Spain Red Wine,3197428,201460,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25727,FY2024Q2,Wine,Spain Wine,Spain Rose Wine,291627,26556,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25732,FY2024Q2,Wine,Spain Wine,Spain Sparkling Wine,1402612,75357,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25737,FY2024Q2,Wine,Spain Wine,Spain White Wine,524502,28593,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25742,FY2024Q2,Wine,USA Wine,USA Fruit and Dessert Wine,3813,96,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25747,FY2024Q2,Wine,USA Wine,USA Red Wine,22457981,960434,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25752,FY2024Q2,Wine,USA Wine,USA Rose Wine,1188933,82498,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25757,FY2024Q2,Wine,USA Wine,USA Sparkling Wine,153019,5702,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
25762,FY2024Q2,Wine,USA Wine,USA White Wine,6963030,375976,2024,Q2,09-30,2023-09-30,2023,summer,Q3,23-Q3,2023
24888,FY2024Q3,Beer,Domestic - BC Beer,Domestic - BC Commercial Beer,105252126,27101739,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24893,FY2024Q3,Beer,Domestic - BC Beer,Domestic - BC Micro Brew Beer,32702896,6396963,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24898,FY2024Q3,Beer,Domestic - BC Beer,Domestic - BC Regional Beer,46875941,12145945,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24903,FY2024Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Commercial Beer,34897681,7473547,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24908,FY2024Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Micro Brew Beer,214719,27516,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24913,FY2024Q3,Beer,Domestic - Other Province Beer,Domestic - Other Province Regional Beer,618759,160951,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24918,FY2024Q3,Beer,Import Beer,Asia And South Pacific Beer,1558647,272880,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24923,FY2024Q3,Beer,Import Beer,Europe Beer,18568604,3529702,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24928,FY2024Q3,Beer,Import Beer,Mexico And Caribbean Beer,1953174,325049,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24933,FY2024Q3,Beer,Import Beer,Other Country Beer,612907,98997,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24938,FY2024Q3,Beer,Import Beer,USA Beer,600338,97192,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24943,FY2024Q3,Refresh Bev,Cider,Domestic Cider,13636629,2476053,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24948,FY2024Q3,Refresh Bev,Cider,Import Cider,3018955,598919,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24953,FY2024Q3,Refresh Bev,Coolers,Malt-Based Coolers,380890,73898,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24958,FY2024Q3,Refresh Bev,Coolers,Spirit Coolers,68018552,12848739,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24963,FY2024Q3,Refresh Bev,Coolers,Wine/Fruit Coolers,1248176,181722,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24968,FY2024Q3,Spirits,Asian Spirits,China Spirits,1282512,18632,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24973,FY2024Q3,Spirits,Asian Spirits,Korea Spirits,1419953,74640,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24978,FY2024Q3,Spirits,Asian Spirits,Other Country Asian Spirits,191820,4047,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24983,FY2024Q3,Spirits,Gin,Dry Gin,14166397,424590,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24988,FY2024Q3,Spirits,Gin,Flavoured Gin,1111169,28847,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24993,FY2024Q3,Spirits,Gin,Other Gin,619667,11336,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
24998,FY2024Q3,Spirits,Grape and Fruit Brandy,Armagnac,104599,874,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25003,FY2024Q3,Spirits,Grape and Fruit Brandy,Brandy,3482770,116418,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25008,FY2024Q3,Spirits,Grape and Fruit Brandy,Cognac,3491373,32074,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25013,FY2024Q3,Spirits,Grape and Fruit Brandy,Eau de Vie,387306,8038,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25018,FY2024Q3,Spirits,Grape and Fruit Brandy,Grappa And Marc,78619,1522,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25023,FY2024Q3,Spirits,Grape and Fruit Brandy,Pisco,128948,3184,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25028,FY2024Q3,Spirits,Liqueurs,Anise And Herbal/Spice Liqueurs,10982727,362861,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25033,FY2024Q3,Spirits,Liqueurs,Coffee And Cocoa Liqueurs,3329663,129886,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25038,FY2024Q3,Spirits,Liqueurs,Cream/Dairy Liqueurs,21455471,762718,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25043,FY2024Q3,Spirits,Liqueurs,Fruit Liqueurs,7560534,233256,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25048,FY2024Q3,Spirits,Liqueurs,Nut Liqueurs,1932002,70590,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25053,FY2024Q3,Spirits,Liqueurs,Other Liqueurs,1385926,44921,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25058,FY2024Q3,Spirits,Liqueurs,Whiskey Liqueurs,1989937,60085,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25063,FY2024Q3,Spirits,Other Spirits,Cachaca,28068,832,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25068,FY2024Q3,Spirits,Other Spirits,Flavoured Spirits,395442,14388,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25073,FY2024Q3,Spirits,Other Spirits,Miscellaneous/Other Spirits,253023,4960,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25078,FY2024Q3,Spirits,Other Spirits,Moonshine Spirits,689130,15069,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25083,FY2024Q3,Spirits,Other Spirits,Ready to Mix Cocktails,508755,25622,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25088,FY2024Q3,Spirits,Other Spirits,Ready to Serve Cocktails,1679953,64896,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25093,FY2024Q3,Spirits,Other Spirits,Schnapps and Akvavit,50809,1242,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25098,FY2024Q3,Spirits,Rum,Amber Rum,8587760,273174,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25103,FY2024Q3,Spirits,Rum,Dark Rum,3880574,132072,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25108,FY2024Q3,Spirits,Rum,Flavoured Rum,372700,12276,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25113,FY2024Q3,Spirits,Rum,Spiced Rum,12344985,415689,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25118,FY2024Q3,Spirits,Rum,White Rum,7550436,311255,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25123,FY2024Q3,Spirits,Tequila,Blanco/Silver Tequila,8899184,174654,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25128,FY2024Q3,Spirits,Tequila,Flavoured Tequila,801173,12890,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25133,FY2024Q3,Spirits,Tequila,Gold Tequila,11005909,192495,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25138,FY2024Q3,Spirits,Tequila,Mezcal,1044944,15564,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25143,FY2024Q3,Spirits,Vodka,Flavoured Vodka,5332826,167956,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25148,FY2024Q3,Spirits,Vodka,Straight Vodka,60330855,2262499,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25153,FY2024Q3,Spirits,Whisky,American Whiskey,3882372,88821,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25158,FY2024Q3,Spirits,Whisky,Blended Malt Scotch Whisky,406663,5554,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25163,FY2024Q3,Spirits,Whisky,Blended Scotch Whisky,10068342,262227,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25168,FY2024Q3,Spirits,Whisky,Bourbon Whiskey,8285996,171050,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25173,FY2024Q3,Spirits,Whisky,Canadian Whisky,35628433,1297095,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25178,FY2024Q3,Spirits,Whisky,Flavoured Whisky,1060595,29818,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25183,FY2024Q3,Spirits,Whisky,Irish Whiskey,7869004,190610,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25188,FY2024Q3,Spirits,Whisky,Other Country Whisky,2723834,25215,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25193,FY2024Q3,Spirits,Whisky,Single Malt Scotch Whisky,19659385,184334,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25198,FY2024Q3,Wine,Argentina Wine,Argentina Red Wine,8597038,559397,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25203,FY2024Q3,Wine,Argentina Wine,Argentina Rose Wine,44794,2978,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25208,FY2024Q3,Wine,Argentina Wine,Argentina Sparkling Wine,13760,896,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25213,FY2024Q3,Wine,Argentina Wine,Argentina White Wine,375046,27964,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25218,FY2024Q3,Wine,Australia Wine,Australia Fruit and Dessert Wine,192,6,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25223,FY2024Q3,Wine,Australia Wine,Australia Red Wine,7577918,528602,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25228,FY2024Q3,Wine,Australia Wine,Australia Rose Wine,358304,30199,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25233,FY2024Q3,Wine,Australia Wine,Australia Sparkling Wine,1413161,96218,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25238,FY2024Q3,Wine,Australia Wine,Australia White Wine,4125035,333333,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25243,FY2024Q3,Wine,Austria Wine,Austria Fruit and Dessert Wine,3013,58,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25248,FY2024Q3,Wine,Austria Wine,Austria Red Wine,52720,1837,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25253,FY2024Q3,Wine,Austria Wine,Austria Rose Wine,8098,239,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25258,FY2024Q3,Wine,Austria Wine,Austria Sparkling Wine,1978,54,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25263,FY2024Q3,Wine,Austria Wine,Austria White Wine,84281,2681,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25268,FY2024Q3,Wine,Bulgaria Wine,Bulgaria Red Wine,0,0,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25273,FY2024Q3,Wine,Bulgaria Wine,Bulgaria Rose Wine,0,0,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25278,FY2024Q3,Wine,Bulgaria Wine,Bulgaria White Wine,0,0,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25283,FY2024Q3,Wine,Canada - BC,Canada - BC Dessert Wine,161975,3213,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25288,FY2024Q3,Wine,Canada - BC,Canada - BC Fruit Wine,1154577,52620,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25293,FY2024Q3,Wine,Canada - BC,Canada - BC Ice Wine,769064,7695,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25298,FY2024Q3,Wine,Canada - BC,Canada - BC Red Wine,66559295,4440737,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25303,FY2024Q3,Wine,Canada - BC,Canada - BC Rose Wine,6074674,387739,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25308,FY2024Q3,Wine,Canada - BC,Canada - BC Sparkling Wine,4902769,183360,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25313,FY2024Q3,Wine,Canada - BC,Canada - BC White Wine,53357294,4405272,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25318,FY2024Q3,Wine,Canada - Other,Canada - Other Dessert Wine,7359,68,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25323,FY2024Q3,Wine,Canada - Other,Canada - Other Fruit Wine,1860,160,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25328,FY2024Q3,Wine,Canada - Other,Canada - Other Ice Wine,612367,7218,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25333,FY2024Q3,Wine,Canada - Other,Canada - Other Red Wine,210062,15836,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25338,FY2024Q3,Wine,Canada - Other,Canada - Other Rose Wine,10040,821,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25343,FY2024Q3,Wine,Canada - Other,Canada - Other Sparkling Wine,638791,89715,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25348,FY2024Q3,Wine,Canada - Other,Canada - Other White Wine,595667,58447,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25353,FY2024Q3,Wine,Chile Wine,Chile Fruit and Dessert Wine,959,27,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25358,FY2024Q3,Wine,Chile Wine,Chile Red Wine,8648468,763804,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25363,FY2024Q3,Wine,Chile Wine,Chile Rose Wine,348766,36480,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25368,FY2024Q3,Wine,Chile Wine,Chile Sparkling Wine,81150,4383,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25373,FY2024Q3,Wine,Chile Wine,Chile White Wine,3423930,325710,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25378,FY2024Q3,Wine,China Wine,China Fruit and Dessert Wine,12102,326,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25383,FY2024Q3,Wine,China Wine,China Red Wine,7589,112,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25388,FY2024Q3,Wine,China Wine,China White Wine,3263,94,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25393,FY2024Q3,Wine,Fortified Wine,Other Fortified Domestic Wine,758697,58668,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25398,FY2024Q3,Wine,Fortified Wine,Other Fortified Import Wine,574435,27275,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25403,FY2024Q3,Wine,Fortified Wine,Port Wine,1156794,34663,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25408,FY2024Q3,Wine,Fortified Wine,Sherry Wine,488820,22844,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25413,FY2024Q3,Wine,Fortified Wine,Vermouth Wine,996093,70370,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25418,FY2024Q3,Wine,France Wine,France Champagne Wine,8198289,81002,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25423,FY2024Q3,Wine,France Wine,France Fruit and Dessert Wine,48391,601,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25428,FY2024Q3,Wine,France Wine,France Red Wine,9979087,404823,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25433,FY2024Q3,Wine,France Wine,France Rose Wine,1961643,107722,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25438,FY2024Q3,Wine,France Wine,France Sparkling Wine,1279580,63086,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25443,FY2024Q3,Wine,France Wine,France White Wine,5062315,177981,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25448,FY2024Q3,Wine,Georgia Wine,Georgia Red Wine,104239,4752,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25453,FY2024Q3,Wine,Georgia Wine,Georgia Rose Wine,3414,76,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25458,FY2024Q3,Wine,Georgia Wine,Georgia Sparkling Wine,644,14,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25463,FY2024Q3,Wine,Georgia Wine,Georgia White Wine,18001,620,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25468,FY2024Q3,Wine,Germany Wine,Germany Fruit and Dessert Wine,0,0,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25473,FY2024Q3,Wine,Germany Wine,Germany Red Wine,43586,1682,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25478,FY2024Q3,Wine,Germany Wine,Germany Rose Wine,5995,272,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25483,FY2024Q3,Wine,Germany Wine,Germany Sparkling Wine,1366618,76838,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25488,FY2024Q3,Wine,Germany Wine,Germany White Wine,1225868,74332,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25493,FY2024Q3,Wine,Greece Wine,Greece Fruit and Dessert Wine,0,0,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25498,FY2024Q3,Wine,Greece Wine,Greece Red Wine,144188,6602,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25503,FY2024Q3,Wine,Greece Wine,Greece Rose Wine,8532,393,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25508,FY2024Q3,Wine,Greece Wine,Greece Sparkling Wine,6107,166,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25513,FY2024Q3,Wine,Greece Wine,Greece White Wine,79001,3796,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25518,FY2024Q3,Wine,Hungary Wine,Hungary Fruit and Dessert Wine,34344,555,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25523,FY2024Q3,Wine,Hungary Wine,Hungary Red Wine,36097,2444,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25528,FY2024Q3,Wine,Hungary Wine,Hungary Rose Wine,900,27,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25533,FY2024Q3,Wine,Hungary Wine,Hungary Sparkling Wine,148897,9702,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25538,FY2024Q3,Wine,Hungary Wine,Hungary White Wine,101404,6853,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25543,FY2024Q3,Wine,Israel Wine,Israel Red Wine,32488,1188,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25548,FY2024Q3,Wine,Israel Wine,Israel Rose Wine,2670,99,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25553,FY2024Q3,Wine,Israel Wine,Israel White Wine,7755,297,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25558,FY2024Q3,Wine,Italy Wine,Italy Fruit and Dessert Wine,9703,100,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25563,FY2024Q3,Wine,Italy Wine,Italy Red Wine,17558355,698848,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25568,FY2024Q3,Wine,Italy Wine,Italy Rose Wine,193900,9292,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25573,FY2024Q3,Wine,Italy Wine,Italy Sparkling Wine,2888118,138213,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25578,FY2024Q3,Wine,Italy Wine,Italy White Wine,6573241,404019,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25583,FY2024Q3,Wine,Italy Wine,Prosecco Wine,11704200,561667,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25588,FY2024Q3,Wine,New Zealand Wine,New Zealand Fruit and Dessert Wine,0,0,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25593,FY2024Q3,Wine,New Zealand Wine,New Zealand Red Wine,875999,43252,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25598,FY2024Q3,Wine,New Zealand Wine,New Zealand Rose Wine,228496,11602,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25603,FY2024Q3,Wine,New Zealand Wine,New Zealand Sparkling Wine,154273,7638,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25608,FY2024Q3,Wine,New Zealand Wine,New Zealand White Wine,13870196,759997,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25613,FY2024Q3,Wine,Other Country Wine,Other Country Fruit and Dessert Wine,441174,23383,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25618,FY2024Q3,Wine,Other Country Wine,Other Country Red Wine,160136,6851,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25623,FY2024Q3,Wine,Other Country Wine,Other Country Rose Wine,11373,328,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25628,FY2024Q3,Wine,Other Country Wine,Other Country Sparkling Wine,21687,688,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25633,FY2024Q3,Wine,Other Country Wine,Other Country White Wine,84881,3416,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25638,FY2024Q3,Wine,Other Style Wine,Aperitif And Flavoured Wine,86115,4971,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25643,FY2024Q3,Wine,Other Style Wine,Mead,143840,5371,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25648,FY2024Q3,Wine,Other Style Wine,Rice Wine,82786,6738,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25653,FY2024Q3,Wine,Portugal Wine,Portugal Fruit and Dessert Wine,8361,150,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25658,FY2024Q3,Wine,Portugal Wine,Portugal Red Wine,1313471,104211,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25663,FY2024Q3,Wine,Portugal Wine,Portugal Rose Wine,212148,18760,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25668,FY2024Q3,Wine,Portugal Wine,Portugal Sparkling Wine,5419,207,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25673,FY2024Q3,Wine,Portugal Wine,Portugal White Wine,464235,31090,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25678,FY2024Q3,Wine,Sake,Japan Sake,2461888,70716,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25683,FY2024Q3,Wine,Sake,Other Country Sake,87896,3222,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25688,FY2024Q3,Wine,Sake,USA Sake,766990,73933,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25693,FY2024Q3,Wine,South Africa Wine,South Africa Fruit and Dessert Wine,9559,60,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25698,FY2024Q3,Wine,South Africa Wine,South Africa Red Wine,981897,66580,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25703,FY2024Q3,Wine,South Africa Wine,South Africa Rose Wine,53141,4012,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25708,FY2024Q3,Wine,South Africa Wine,South Africa Sparkling Wine,3093,93,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25713,FY2024Q3,Wine,South Africa Wine,South Africa White Wine,972630,73606,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25718,FY2024Q3,Wine,Spain Wine,Spain Fruit and Dessert Wine,10927,312,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
25723,FY2024Q3,Wine,Spain Wine,Spain Red Wine,4424975,294351,2024,Q3,12-31,2023-12-31,2023,winter,Q4,23-Q4,2023
